text,sentiment,score
"I was blasting the soundtrack to Hair,  which was always one of Jay’s favorites and we were singing —shouting more like it.",Positive,1.6666666269302368
"But the party, I am sorry to say, Wendy,  really started when we got in the car.",Positive,0.3333333432674408
MALE SPEAKER: ESPN campaign that they had with the guy who was doing the Oxyclean who just recently passed.,Neutral,0.0
And I will go to the Apple website and catch up on the ads just because I like it.,Positive,1.3333333730697632
FEMALE SPEAKER: The coolest example of an ad that I've ever seen is the Discovery Channel commercial.,Positive,2.0
"MALE SPEAKER: I saw this clever ad for, I think it was the Chicago Food Bank that they would, their mailer was an entire boxed lunch, like a little paper bag lunch, and all the ads that came out of it, like how you're helping, were forms of sandwiches or juices.",Negative,-0.6666666865348816
MALE SPEAKER: So Volkswagen commercial is one of the coolest ads I've seen where they had a hybrid and the diesel.,Positive,2.3333332538604736
"Their whole campaign, the Mac versus PC, it's been going on for, I don't know, quite a few years now.",Negative,-1.0
"MALE SPEAKER: I did see an advertisement from Dawn, the soap company, where they donate soap to oil spills.",Neutral,0.0
They give it to people to help animals clean because supposedly it's good at cleaning oil off animals that have been affected by oil spills.,Positive,0.3333333432674408
"Even then, B2B salespeople are finding that these buyers are more product and service knowledgeable and they have frequently fully researched your company before they will even talk to you.",Neutral,0.0
"Just as importantly, they want to know how you are going to meet their emotional requirements as well.",Positive,0.6666666865348816
"More than ever, selling to 21st century customers requires an emotionally satisfying connection between seller and buyer.",Positive,1.6666666269302368
"They want to know they can believe you, trust you, depend on you and that you won’t let them down.",Positive,2.3333332538604736
"That emotional engagement needs to migrate into rapport, empathy and trust.",Positive,1.0
It’s critical that we pay attention to what is happening to customers and prospective customers in both the B2B and B2C markets.,Positive,1.3333333730697632
"Both consumers and business buyers have learned to research, analyze, price, compare and purchase many of the products, services and business solutions they want online without any involvement by a salesperson.",Positive,0.6666666865348816
"Without a successful emotional engagement with the customer, customers leave.",Negative,-1.0
"What online marketers have learned is that their success is still largely determined by the customer buying experience and that often means how they are treated when they have a human to human encounter with either a salesperson, customer service representative or a repair person.",Positive,0.6666666865348816
21st century B2B buyers reach out to sellers only when they are unable to satisfy their needs online.,Negative,-1.0
"In B2B markets more professional, educated and aggressive buyers research extensively using the Internet to fulfill more and more of their needs.",Positive,1.0
"Well, for us, you know, we are pushing messages out through many channels.",Neutral,0.0
"And so it’s been an enormously powerful tool for us to engage with consumers, but also to gain insights, real world, unprompted insights about an individual club or something across the company about how we engage with our members.",Positive,2.3333332538604736
"And both, from the perspective of learning from that but also making sure that it got resolved properly, we now have this channel where conversations about all 290 of our clubs are happening every day.",Positive,0.3333333432674408
I love this space for two reasons,Positive,2.6666667461395264
"In this closet I keep lots of medications, and cleaning supplies, and then I keep the sheets at the very bottom",Positive,0.6666666865348816
"So I like to create a double hang with these valets, or you can just have one long hang, for longer garments",Positive,1.6666666269302368
It is a shower curtain liner with storage,Positive,0.6666666865348816
This next product is one of my favorite bathroom products,Positive,1.0
It works perfect for the extra bathroom clutter that you have floating around,Positive,1.3333333730697632
"It has five different pockets where you can store all kinds of stuff like soap, or brushes, or conditioner for your hair",Positive,2.3333332538604736
"This is the linen closet, which is one of my favorite spots in the house",Positive,1.0
"A lot of people have a lot of bathroom clutter, but if you organize it the right way, you can really maximize your space",Positive,2.0
"However, I keep that stuff in the bathroom",Positive,1.0
Typical linen closets usually have the sheets and the towels,Positive,1.0
"I just put the finishing touches on this Month's ""HomeWard"" Bound Real Estate News and you can read all about it below",Positive,1.0
Hello Ricardo Nadal here,Positive,0.3333333432674408
"And while I have your attention, we are still on a mission to raise $5,000 dollars for Escuela de Artes y Humanidaddes Luis Terror Diaz",Negative,-0.3333333432674408
"In this Month's issue, I share a Special Note of Gratitude and offer you and those you know, an Exclusive Guarantee and much more in this Month's ""HomeWard"" Bound Real Estate News",Positive,1.0
"As you know, Escuela does great work in helping kids overcome poverty and other life threatening situations",Positive,2.6666667461395264
We do this by donating to them a portion of our Income from Homes we Sell,Neutral,0.0
Kids under their care are 300% more likely to finish School and live a productive life,Positive,1.6666666269302368
"Also, remember that sign language includes facial expressions",Positive,0.6666666865348816
and somebody who is signing and maybe is a little bit startled because they got pulled over,Negative,-0.3333333432674408
Remember that some Deaf people may try to use their voice,Neutral,0.0
"So, sometimes it might look like someone is being aggressive, but facial expressions are just a part of sign language",Positive,0.6666666865348816
"It might sound a little loud, or high-pitched",Neutral,0.0
"Maybe for you, it's not sounding what is a ""normal' voice",Neutral,0.0
"Also, if you're encountering a Deaf person, you need to kind of recognize they're trying to indicate that they are Deaf",Positive,0.3333333432674408
But that does not mean they're trying to be aggressive,Positive,0.3333333432674408
So that means they're Deaf,Neutral,0.0
"But either way, always make those timely payments to avoid wage garnishment and just do the best you can when you can.",Positive,0.3333333432674408
And you're not supposed to beat yourself up or try to pay low interest rate debts first.,Negative,-0.3333333432674408
"I'm Cheri Ashwood, I'm a Guidance Counselor and your future starts today.",Positive,0.3333333432674408
Student loan is not bad debt as long as you're making timely payments.,Neutral,0.0
Somebody would have been hopping along there and died along the way and we’d find them,Neutral,0.0
"to find evidence of kangaroos, we would expect to find some fossils, some bones in the last 4,000 years",Neutral,0.0
"And that land bridge has disappeared - has disappeared in the last 4,000 years",Negative,-1.3333333730697632
And furthermore there is a claim that there was a land bridge that allowed these animals to get from Asia all the way to the content of Australia,Negative,-0.3333333432674408
"And so your expectation is not met, it doesn’t seem to hold up",Negative,-0.6666666865348816
"No navigator, no diver, no US Navy submarine—no one’s ever detected any evidence of this, let alone any fossils of kangaroos",Negative,-0.6666666865348816
Another remarkable thing I’d like everybody to consider,Positive,1.3333333730697632
Well then you're just going to think that you wasted $500,Negative,-0.6666666865348816
"So even if you're house is perfect, they're still going to find issues that are wrong with it",Negative,-0.3333333432674408
Don't worry about things that are $100 or $50,Positive,0.6666666865348816
Focus on the things that are thousands of dollars and tackle those first,Positive,0.6666666865348816
So find out from your home inspector what their thoughts are on the most expensive items,Positive,1.0
"And finally, the third thing you should be asking your home inspector is, 'Mr",Positive,0.3333333432674408
Now what I tell people is only focus on the Kevin Garnett items,Positive,1.6666666269302368
Only focus on the 'big ticket' items,Positive,1.0
"Items that are expensive, that are costly",Positive,0.6666666865348816
"If you're interested in other home inspection videos, I'll put a link to them in the description below",Positive,1.0
Kind of a role reversal,Positive,1.0
"If they, the home inspector were purchasing, what would their priorities be? Okay, that's all I got for you today",Positive,1.3333333730697632
So I think those are the top three questions that you need to be asking your home inspector,Neutral,0.0
"Safety, monetary value, and then the third question is if they were the purchaser",Positive,2.0
"Home Inspector, if this was your house that you're purchasing, what would be your top priority?'",Positive,0.6666666865348816
"Now this is kind of tricky because depending on how you word it, they may not be so inclined to answer",Positive,1.0
"If your house is perfect and there's nothing wrong with it, the home inspector is still going to find things wrong that will need to be fixed because they need to do their job and show that they are doing something for $500",Positive,0.3333333432674408
"Because if they give you a report that is empty, that shows everything is good",Positive,2.6666667461395264
"In this video, we're going to be talking about the top three questions you need to be asking your home inspector",Positive,1.3333333730697632
How's it going everyone? Matt Leighton and welcome back to another video,Positive,1.6666666269302368
It's Arlington's first new elementary school in over 10 years and it's a net-zero energy school,Positive,1.6666666269302368
"I'm here in Arlington, Virginia, I have the new Discovery Elementary School behind me",Positive,1.3333333730697632
It produces everything it consumes,Positive,0.6666666865348816
Meaning it doesn't consume any extra energy,Positive,2.3333332538604736
You know what I'm talking about,Positive,1.0
It consumes everything it produces,Positive,1.3333333730697632
Let's talk about the top three questions you need to be asking your home inspector,Positive,1.0
I'll put a link in the description below so you can learn a little bit more about Discovery Elementary,Positive,1.6666666269302368
"It could be thousands of dollars, it could be hundreds of dollars, whatever the case may be, your safety is paramount",Positive,1.0
"Question number one: what is the biggest safety issue that you're seeing? Guys, you're going to be negotiating a lot of money in the home inspection",Negative,-0.6666666865348816
That should be your top priority,Positive,0.3333333432674408
"The absolute first question you need to be asking is, 'what is the biggest safety concern?' Question number two is, 'what is the biggest monetary fix that you see?' What is the biggest monetary item out there? And this one can be a little bit tricky because the home inspector might not know the exact cost but they are certainly going to know the most significant item",Neutral,0.0
And the safety issue might be as small as a couple GFCI outlets or it might be something as large as structure damage or the entire electrical needs to be redone or something of that nature,Negative,-0.6666666865348816
If you're buying a house or a townhouse,Positive,1.3333333730697632
That is number two,Neutral,0.0
"They could range in value from $20 up to maybe $5,000 or even $10,000",Positive,1.0
You might have something like 20 - 25 items come up,Positive,0.6666666865348816
"But if you word it correctly, I think they can answer that",Positive,0.6666666865348816
They may want to kind of excuse themselves and not get in the way of your purchase,Negative,-0.3333333432674408
"Because, let's face it",Positive,1.0
And what sort of issues were kind of just put on the report to show that they were just doing their job,Positive,1.0
And I think that would give a little bit of an insight to see what sort of issues are important,Positive,1.3333333730697632
"So now that they are no longer the inspector, they are the purchaser",Positive,0.6666666865348816
"A purchaser mindset, sort of change the framework, change the mindset around",Positive,0.3333333432674408
And I think the goal that question is to take them out of their home inspector shoes and put them into a purchaser's shoes,Positive,0.3333333432674408
"Alright, until next time, create a productive day",Positive,2.3333332538604736
"Thanks to them, I could help my son by giving him the funding he needs in time",Positive,1.3333333730697632
I'm happy with Fast Unsecured,Positive,1.0
I needed funds badly for a Condo Down payment for my son,Neutral,0.0
"Hi! I'm Thomas from Birmingham, Alabama",Neutral,0.0
"Then, Fast Unsecured got into action",Positive,1.3333333730697632
"I wait around the mortgage brokers, the waiting process is tedious and my son was worried that he would lose the property",Negative,-1.0
There was just no way I could've done it on my own,Positive,1.6666666269302368
"They were able to find 6 unsecured cards for me adding up to sixty-eight thousand five hundred dollars in credit financing one of which was from capital one for $10,000 no interest for six months",Positive,1.6666666269302368
These are the cards and the unsecured financing that I got from them,Positive,2.0
They also revealed to me the BIG SECRET to adding more cash out above the daily limit,Positive,0.6666666865348816
"7% interest, Capital One $10,000 0% Interest of 6 months, American Express Delta $8,000; JP Morgan Chase $5,500, Wells Fargo, $3,000",Positive,0.6666666865348816
Digital has enabled us to go deeper with consumers in a number of ways.,Positive,0.6666666865348816
Certainly it might be that it’s an aperture kind of campaign where you talk to me during a holiday or on Thursdays for the weekend or the like.,Neutral,0.0
"Allow them to send them things that can become viral through their social network, just-- I mean the-- really cool thing right now about marketing is it’s completely being redefined and there really is a great marriage between strategy and creative and it’s certainly not boilerplate like when I started.",Positive,2.0
Now go make the most of your time here at MSU and the United States!,Positive,1.6666666269302368
"When you come to your assigned auditorium for required presentations, we will ask you for your Spartan ID card so we can track your attendance.",Neutral,0.0
Make sure you exchange contact information with your group members and other new friends so you can stay in touch and spend time together after orientation.,Positive,1.3333333730697632
Please pay attention and stay engaged because you will learn a lot of valuable information which will help you to be successful at MSU!,Positive,0.6666666865348816
"You are invited to attend many fun social events this week, which you will find on your schedule.",Positive,1.6666666269302368
Don’t forget to bring your original passport and all immigration documents to your immigration check-in appointment.,Positive,0.3333333432674408
We will give you more details about this great program later Have an awesome orientation and first year experience.,Positive,1.0
"It is important that you always have two schedules with you this week: Your IAOP schedule booklet and your personalized schedule, which you confirmed online.",Positive,1.3333333730697632
"I have some important reminders for you as we start our week of the International Academic Orientation Program, which we usually call IAOP.",Positive,1.0
"You must complete three orientation steps by their deadlines: The first step is the Online Spartan Preview, which you should have already completed.",Positive,1.0
You will need to show us your schedule in either printed form or on your mobile device so we can make sure you are in the right location and with the correct small group.,Positive,0.3333333432674408
"If you haven’t finished it yet, please tell your group leader or a staff member who can help you.",Neutral,0.0
Take advantage of this opportunity to meet and learn from other international students from 130 countries as well as the United States!,Positive,1.0
The 2nd step is attending all of this week’s required sessions in your assigned locations with your small group.,Positive,0.6666666865348816
"There's going to be a tremendous, I think, demographic dividend for India as the number of youth segment will likely be the largest middle market in the world, really creating a lot of services for the middle class, but, I believe, experimental ground for creating a new actions for the population in the world rolled out.",Positive,1.0
"I think one of the things that is most exciting about what is the diversity, but also the demographic that's just different, for example, from China, which is aging almost as much as Japan, my own country, is.",Positive,0.3333333432674408
"Hi, this is Naud Robinson again,.. to talk to you about, Real Estate Investment Property.",Positive,1.6666666269302368
"In addition,.. Investment Property has a home-like value at the end of the day.. Now, how good is that!",Positive,1.6666666269302368
"The first day I put it on I went outside, and I could hear the difference between the beginning of a bird's chirp and the end.",Positive,2.6666667461395264
"The natural sound was so ...much richer, so much more natural.",Positive,2.0
You would benefit greatly if you called on the name of JESUS and waited upon Him and trusted HIM.,Positive,1.0
"Or will you be like the rest of the culture, the rest of the nation who thinks God is a God of negligence?",Negative,-0.6666666865348816
"They see themselves as their own provision, and they would not wait upon the LORD because they have no trust in the TRUE God.",Negative,-1.6666666269302368
The generation we live in today is a generation that will continually accuse GOD of negligence.,Negative,-1.3333333730697632
"I had to take a few days off of work, and I started to wonder if I should go to the hospital, but instead I decided to call on the name of Jesus, because Jesus has never let me down.",Positive,1.6666666269302368
"For some time, just a few weeks ago I became very sick, and I was spiting up blood.",Negative,-1.3333333730697632
"I call on Jesus and I know HIM as my healer and my helper, but this world, this culture, this generation does not.",Positive,0.3333333432674408
But I am here to say that JESUS CHRIST IS ALIVE and HE HELPS those who call on HIM!,Positive,1.0
"You can find seminars, there are lots of articles online, there are even periodicals dedicated just to providing great customer service.",Positive,0.6666666865348816
"Remember anything that you can find that will help you provide better customer service, find new ideas for customer service and pass those on to your employees is a very great resource to have.",Positive,1.6666666269302368
"When you and I talk to people about faith and belief, don't we often hear, ""I wish I could believe the way you do""",Positive,0.3333333432674408
But there is no magic to belief,Neutral,0.0
Implied in such a statement is another of Satan's deceptions: that belief is available to some people but not to others,Positive,0.3333333432674408
"And as, when you realize it’s kind of you know, that even you yourself might be involved, responsible, yes",Positive,0.6666666865348816
"object to project on, yes",Negative,-0.3333333432674408
"But there you need your greatness, your grandness, to recognize it",Positive,1.0
"But I mean, you know, sometimes you know it’s your fault also but you get angry",Neutral,0.0
"If it’s your fault, say, “It’s my fault",Negative,-0.3333333432674408
There’s no losing dignity in that,Positive,0.6666666865348816
"there’s no like coming down, you know",Neutral,0.0
"If you can accept “I’m sorry, it’s my mistake,” shows your greatness",Negative,-0.3333333432674408
"In particular, Section 188 represents one of these opportunities by ensuring nondiscrimination and equal opportunity in the workforce development system for individuals with disabilities",Positive,0.3333333432674408
"This is Financial Adviser Patrick Munro talking about, what is a defined benefit plan.",Neutral,0.0
A defined benefit plan is a plan that's been approved by the IRS whereby a company can tax deduct dollars from a paycheck so their employees put it aside for their retirement.,Positive,0.6666666865348816
An employee that's working for such a company will probably stay on long term to enhance that particular benefit into retirement.,Positive,0.3333333432674408
This is Patrick Munro talking about the benefits of deferred pension plans.,Neutral,0.0
"Well, in order to get an IRA, you must be a American citizen, gainfully employed with taxable income, and working at a job that has tax deductions, and deducted as source.",Positive,0.3333333432674408
"This is financial advisor, Patrick Munro, answering the question, who qualifies for an IRA?",Neutral,0.0
"You will receive a tax deduction, and not have to pay, on the internal rate of return, that you have on this investment, so that is basically a background, on who qualifies for a traditional IRA.",Positive,0.3333333432674408
"[Background voices] CLAIOR BEARDSON &gt;&gt; Yes, I think the environment will lose out this-in this coming years although it's an important point and everyone is very interested in it.",Positive,0.3333333432674408
But in the short term I think it will lose out to other...,Positive,0.3333333432674408
I think it is a long-term concern and I think the interest is there and a sustainable world is the way we would want to go.,Neutral,0.0
You're just going to want to stay away from high fructose diets.,Negative,-0.6666666865348816
"Insulins, diet, exercise and consulting your physician on blood sugars.",Positive,1.3333333730697632
Give yourself a good vinegar and water rinse at the end of it.,Positive,0.3333333432674408
"So that means take a mug of water and put in about two table spoons of vinegar into it, and to make it smell good you can put two drops of ylang ylang essential oil or you can use lavender essential oil.",Positive,1.0
And that is definitely going to make you hair smell good and also feel good.,Positive,1.6666666269302368
Now the other thing that we have a problem for is or necks.,Negative,-0.6666666865348816
You will find it's lank it's limp it turns greasy more often.,Negative,-0.3333333432674408
So give it a good scrub like the same scrub that you used for the scrubbing of your face do it for your neck and do not use a moisturiser.,Positive,0.6666666865348816
Use a very very light moisturiser and a very light night cream.,Neutral,0.0
In the afternoon you don't definitely need to clean it but with a toner you can just lightly spray it on your face and wipe it off or put it on a wet cotton and then wipe it off again.,Neutral,0.0
Now one of the things with monsoons is that your skin is a little sticky and also you have a lot of open pores and because of the pollution and humidity you will find that your skin feels a little grey.,Neutral,0.0
Keep that in your bathroom and to cleanse your face take a spoon of that mix it water and give yourself a nice scrub on face and neck.,Positive,0.6666666865348816
Keep it on for about a minute or two and then rinse it off and see your skin glow.,Positive,0.6666666865348816
Another thing I'd like to tell you for monsoon is that you have to keep your skin scrupulously clean and you will also have to change your cleanser.,Positive,0.6666666865348816
welcome to our San Diego Continuing Education Participatory Governance web site.,Positive,0.3333333432674408
We're very proud of the structure that we've created for participatory governance.,Positive,1.0
I know you gotta [do] that First I gotta count the P-switch,Positive,1.0
I'm going to be pretty familiar with the level,Positive,0.6666666865348816
"[oh], I don't think we need him [I] can just use this guy Okay, this is where Look at a piece switches man, okay",Positive,0.3333333432674408
"You don't have to pay no distributor, you don't have to actually pay no more manufacturing cost because digital distribution cuts all that out.",Positive,0.3333333432674408
"But personally, I recommend that you try to go directly to these companies to cut the middleman out.",Positive,0.6666666865348816
You can use things like PayPal and PayLoadz and other things like that where people can buy the music directly online and get an e-mail and they could download the song directly and you get 100% of the money.,Positive,1.3333333730697632
And consumers would not have given you the right answer a good deal of the time.,Neutral,0.0
And that allows us to build a better user experience and get more business.,Positive,1.6666666269302368
"So we're concerned not by what people think, rather by what they do.",Neutral,0.0
"In fact, not only can India become a superpower, it is well on its way to getting there.",Positive,0.6666666865348816
"And in some ways you could argue that just the concept of a superpower is going to become a little irrelevant because there be 3, 4, 5, perhaps, economic powers that will anchor the world.",Negative,-1.0
"The second point I would add is becoming a superpower, I think, in the future is going to mean very different things than it has meant in the past.",Positive,0.3333333432674408
"But, in order to achieve a conversational style, you need to make eye contact with your audience, because that's how you build a relationship with your audience.",Positive,0.3333333432674408
Here are 2 of the best ways for you to ensure that persons who are deaf can still access your online content.,Positive,1.3333333730697632
"Today, let's talk about your web content, and how you can make it accessible to persons who are deaf and persons with hearing impairments.",Positive,0.3333333432674408
"If you have a video in YouTube or any other online video sharing service, you should provide captions or transcripts for the spoken parts, for the dialog, and for the sounds included in the audio of the video.",Neutral,0.0
"If you provide captions and transcripts for your video or your audio, you can ensure that, although persons who are deaf could not hear your content, they can still access, understand, and appreciate your information.",Neutral,0.0
"The Chevron Way sets down strategies, it sets down our vision, and it sets down the values that will underpin the way we do business.",Positive,0.6666666865348816
In Chevron – we promote the right values and the way we want to conduct business through a document that we call the Chevron Way.,Positive,1.3333333730697632
"One example of the values that Chevron considers very important is protecting people in the environment, we expect our employees to operate with the highest respect for safety and protecting the environment where we operate.",Positive,1.6666666269302368
We’re best known for our oil and gas developments in some 25 countries around the world including China.,Positive,1.6666666269302368
For those not familiar with Chevron – we’re a global energy company with a market capitalization of about $150 billion.,Positive,0.6666666865348816
I’ve been asked to lead a discussion at the World Economic Forum in Tianjin in September around the importance of company culture.,Positive,1.0
"And for our marketing of petroleum products under the brandname Chevlon, Texaco and Caltex.",Positive,0.6666666865348816
"Many of you have started businesses where you focus very heavily on customers, cost, technology, and meeting the financial requirements of the business.",Positive,0.6666666865348816
And it’s very important that a CEO establish the right kind of culture to meet those expectations in the community.,Positive,1.3333333730697632
"I think it’s very important for a CEO to establish the right kind of culture, so that you get your results in the right fashion.",Positive,0.3333333432674408
"Secretary Clinton: We have the technology and know-how that can help people leapfrog to energy that is not only reliable and affordable, but clean and efficient.",Positive,0.6666666865348816
You will repeat a statement three times while tapping that point on the side of your hand,Positive,0.3333333432674408
The next is your set up,Positive,0.3333333432674408
We’re going to break it down into really simple steps,Positive,0.3333333432674408
So let’s go through some EFT and learn how to do this practice,Positive,1.0
So it’s important with EFT to make sure that you right your issue,Positive,0.3333333432674408
"Right, set up, tap and right",Neutral,0.0
It gives you an idea of how much you’re moving and if you’re making any improvement,Neutral,0.0
We’ll use from zero to ten,Neutral,0.0
Let’s take an example like a headache,Negative,-0.6666666865348816
Zero represents the issues gone and ten represents as the most intense it could get,Negative,-0.6666666865348816
"It’s pretty intense, so let’s give it a nine out of ten",Positive,1.3333333730697632
"Your headache is pounding, you feel tired and you have head pressure",Negative,-0.6666666865348816
"So, perfectly competitive firms have zero market power whereas monopolies have lots of market power",Neutral,0.0
Market power occurs when there is less competition,Neutral,0.0
"For example, in monopoly we have no choice but to buy things that monopoly; there are no substitutes",Positive,0.3333333432674408
A firm with high market power also has a very high price inelastic demand curve,Neutral,0.0
Compare that to a firm which is perfectly competitive; there are so many substitutes all over the place,Neutral,0.0
"So, what does this mean? Well, it refers to the firm’s degree of control over price",Positive,0.3333333432674408
The combination of these three factors gives rise to varying degrees of market power,Positive,1.0
"If you are in a perfectly competitive market, you are just a small firm",Neutral,0.0
"Is the firm a price taker or can it choose its price and if so, how much would changing its price affect its profit? Sounds counterintuitive to you; think of it this way",Positive,0.3333333432674408
"If you set your own price above the market price, people will just go to everyone else to buy their goods and since they sell same goods, everyone else and there are so many of everyone else, you won’t get anything; there are so many substitutes",Neutral,0.0
You cannot set your own price,Negative,-0.6666666865348816
Why would you want to? You can earn it at the market price,Negative,-0.6666666865348816
"So, you won’t want to set your price the lower the market price either",Positive,0.3333333432674408
"So, market power refers to the amount of power you have over prices",Neutral,0.0
"But if you are a monopoly, you get to set your own price unlike the perfectly competitive firm where you take the market price because that isn’t the market dictating you",Neutral,0.0
"I want to read to you what HE said in Luke chapter 6. “A good tree does not bear bad fruit, nor does a bad tree bear good fruit, for every tree is known by its own fruit, for men do not gather figs from thorns, nor do they gather grapes from a bramble bush.",Positive,1.0
Jesus said some very troubling things regarding our spiritual fruit.,Negative,-1.0
"But Jesus said that either you need to make the tree GOOD and its fruit ALL GOOD, or you need to make the tree BAD and ALL its fruit BAD, even if it looks good, it is a deception and its fruit is really bad.",Positive,0.6666666865348816
Are you bearing good fruit every single day for Jesus because you are a good fruit-bearing tree?,Neutral,0.0
SAM TRUJILLO: The scenario is there's over three computers in every house.,Positive,0.3333333432674408
"And so we have a responsibility to be online, we have a responsibility to understand what consumers are looking for, and we have a responsibility to give it to them in a way that they can understand.",Positive,1.6666666269302368
ONe of the problems that retailers have is their **** becoming a commodity.,Negative,-0.3333333432674408
"So as you begin to bundle, think about how you can specialize and upsell.",Positive,0.6666666865348816
"ONe of the great online retailers, Amazon, does this for every product they sell.",Positive,2.0
Just because your shipment comes packaged one way doesn't mean you can't combine items.,Negative,-0.6666666865348816
Your best bet is to figure out how you can perhaps bundle these items together.,Positive,1.0
Being selected to student teach because presumably we knew something about what it is to be a leader,Positive,0.3333333432674408
"Is that a question, or are you giving me an answer",Positive,1.0
Leading a group to accomplish a goal,Neutral,0.0
Leading a group to accomplish a goal,Positive,0.6666666865348816
What's it like in there,Positive,0.3333333432674408
"looking through the key hole of a thick, heavy door standing before me",Neutral,0.0
My sister smirks when I tell her about my teaching aspiration to the biggest smile on my face,Positive,1.0
"Is it everything I want it to be, or is it everything I fear",Negative,-0.3333333432674408
""" And the truth is, as my smile turns into dreadful thoughts, she's right",Positive,0.6666666865348816
"She says, ""you have no idea what you're getting yourself into",Positive,0.3333333432674408
But what better way to learn than by lead,Positive,0.6666666865348816
"I have no idea, I don't",Negative,-1.3333333730697632
Or better way to realize what you're getting yourself into than by buttoning up my shirt and walking inside a classroom,Neutral,0.0
Sidney Silhan has joined the firm's National Indirect/State and Local Tax practice as a partner in Atlanta.,Neutral,0.0
"Silhan also has worked in a tax and business advisory role at Arthur Andersen, focusing on state and local income tax.",Neutral,0.0
"Before relocating to Atlanta in 2007, he was a state and local tax director for the firm in Chicago and New York.",Positive,0.3333333432674408
"Yet Congress can impose liabilities on you, your children, and grandchildren without your consent, and even without your knowledge.",Negative,-0.3333333432674408
"Much like the TSA claims the right to molest us, yet arrested a woman who turned the tables last week, stealing somehow becomes legitimate when the government does it.",Negative,-0.6666666865348816
"The government has run up a huge debt in the name of the American people, who are sick and tired of being on the hook for it.",Negative,-2.3333332538604736
"The people, however, continued to lose their jobs and houses anyway, and here we are, still in a deep recession.",Negative,-1.6666666269302368
"When you read the above example, your first reaction might have been to dismiss the neighbor's debt as illegitimate and in no way your responsibility or your problem.",Negative,-0.6666666865348816
We were told that the economy would sink into a deep recession if this money was not handed out to too-big-to-fail corporate cronies.,Negative,-0.3333333432674408
"No fair-minded legal system would hold you responsible for such a debt, and would instead cart your thieving neighbor off to jail.",Negative,-0.3333333432674408
"The banks learned nothing, except that Washington will come to their rescue, no matter what.",Positive,0.3333333432674408
"A new update is placed on this number, 888-322-1414, every on my website www.house.gov/paul under the heading ""Texas Straight Talk"". Thanks for calling.",Neutral,0.0
"For once, government needs to heed the law regarding the debt ceiling.",Negative,-1.3333333730697632
Imagine you had a pesky neighbor who somehow took out a mortgage on his house in your name and by some legal trickery you were obligated to pay for it.,Negative,-1.6666666269302368
"Hello, this is Ron Paul with your weekly update for July 25th.",Neutral,0.0
Imagine that he also managed to take out several credit cards in your name.,Negative,-1.0
"Imagine watching this neighbor throw drunken parties, buy expensive cars, add more rooms to the house, and hire dozens of people to wait on him hand and foot.",Negative,-1.0
"Each time, this neighbor would claim that he needed the new credit card to pay interest on the other maxed out credit cards.",Negative,-0.3333333432674408
"One by one, he would max them out and then use your good name and credit to obtain another credit card, then another and then another.",Negative,-1.0
"Imagine that you mulled this over, and time after time, said nothing as he filled out more credit applications so he would not have to default on the other debt taken out in your name.",Negative,-1.0
"If he defaulted on those cards, your credit score would be hurt and when you wanted to buy something for yourself, it would be more difficult to get a loan and the interest you paid would be higher.",Negative,-0.6666666865348816
At what point do you think you might get tired of this game?,Negative,-1.3333333730697632
"Defaulting on a portion of the debt may not be without costs, but it is better than handing the government yet another credit card.",Neutral,0.0
"And you know, my perspective obviously is one of leadership, running one of the executive search firms that place leaders around the globe.",Positive,0.3333333432674408
Leadership both for the private and public sectors of the country.,Neutral,0.0
"And, um, if you have the right environment to foster leadership and look at this right from the schooling, all the way through initial campus equipment and then training of management and leadership through corporations and the public sector, when you have sufficient amount of leaders, who have the momentum to move forward, and this country will definitely then become a superpower.",Positive,1.0
"NONE of us are perfect and none of us are good, BUT WITH JESUS ALL THINGS ARE POSSIBLE.",Negative,-0.3333333432674408
"So, I apologize if I discouraged anyone by making you think that you have to be perfect on your own merit, or you have to be good on your own merit, because that is NOT what it is about.",Negative,-0.3333333432674408
"Make sure that you get right with Jesus because He loves you, He cares for your soul and He finds NO pleasure in sending anyone to hell.",Positive,1.3333333730697632
"So if I encourage you in anything it’s to get right with Jesus, Jesus KNOWS your heart He KNOWS if you are SERIOUS about repentance, and He knows the people who are just playing games.",Positive,1.0
"NONE of us are good and none of us are perfect, but it is through JESUS because EVERYTHING IS POSSIBLE WITH GOD!",Positive,1.0
"So go to Jesus He will accept you, He will NOT say; “You’re not perfect, you’re not good, I’m going to cast you out…” That is NOT our Heavenly Father.",Positive,1.3333333730697632
"He WILL purify you but you have to repent of your sins, (confess) your sins (before) Him and He will purify you of all your unrighteousness.",Negative,-1.0
"It’s NOT by our own merit, it’s NOT by our own goodness, but it’s of how great the LORD JESUS IS.",Positive,1.0
"So, I want to apologize if I have discouraged anyone and I want to encourage you that IT IS BY THE GRACE OF JESUS THAT WE ARE SAVED, BUT YOU HAVE TO REALLY REPENT.",Negative,-0.3333333432674408
The messages that I make are for people to repent of their sins and to get right with Jesus.,Negative,-0.6666666865348816
"I want to apologize to you if I have wronged you in any way, and I want to apologize to you if I have discouraged you in any way in your faith.",Positive,1.0
"I don’t want anyone to be discouraged by my message, the message of repentance, so I want to tell you that NO ONE IS PERFECT.",Positive,0.6666666865348816
